26.1586,-97.8236,1
26.1592,-97.9906,4
26.16,-80.1392,2
26.1697,-81.0095,3
26.1719,-80.1322,8
26.1833,-98.1228,2
26.1877,-80.1968,1
26.1889,-98.155,2
26.1903,-97.6958,4
26.1917,-80.0967,1
26.1928,-97.5786,2
26.1944,-98.1833,1
26.2031,-98.2297,14
26.2034,-98.23,1
26.2125,-80.25,7
26.2156,-98.325,3
26.2169,-80.2261,2
26.235,-97.5817,1
26.2375,-80.125,23
26.2442,-80.2067,8
26.2467,-98.4811,1
26.2514,-80.1792,5
26.2708,-80.2708,36
26.2753,-80.0875,3
26.2756,-80.1153,1
26.2772,-98.5633,2
26.294,-80.0789,1
26.3014,-98.1631,5
26.308,-80.1467,1
26.3097,-80.2375,3
26.3181,-80.1,16
26.3184,-80.0998,1
26.3394,-81.7789,12
26.3583,-80.0833,42
26.3794,-98.82,1
26.4378,-81.8069,5
26.4381,-81.8068,1
26.4434,-82.1115,7
26.4486,-82.0225,1
26.4517,-81.9483,5
26.452,-81.9481,1
26.4611,-80.0731,31
26.4615,-80.0728,2
26.4972,-82.0786,2
26.5217,-82.1894,21
26.525,-80.0667,26
26.5276,-82.1948,1
26.5315,-80.0479,1
26.5488,-81.5832,1
26.5544,-97.4247,1
26.5625,-81.9497,43
26.5642,-98.1208,1
26.5751,-80.0639,3
26.5806,-80.0512,1
26.5864,-80.0522,8
26.5886,-80.0389,1
26.6156,-80.0572,39
26.625,-81.625,24
26.6254,-81.6248,5
26.6276,-80.1354,2
26.6356,-80.0964,2
26.6403,-81.8725,38
26.6406,-81.8723,1
26.6583,-80.2417,25
26.6636,-80.7164,2
26.6669,-81.8803,1
26.6673,-81.8801,1
26.6833,-80.28,8
26.6842,-80.6678,2
26.7053,-82.1592,1
26.7053,-80.0367,63
26.7056,-80.0364,1
26.7081,-80.2308,11
26.7084,-80.2306,1
26.7164,-98.4536,1
26.7455,-81.4668,1
26.7486,-82.2622,1
26.775,-80.0583,1
26.8,-80.0667,1
26.8172,-80.0822,4
26.8231,-80.1389,12
26.8328,-81.0933,2
26.8752,-82.3221,1
26.8794,-80.0536,2
26.8833,-82.2903,1
26.8837,-82.2901,1
26.8968,-82.2648,1
26.9054,-82.2552,1
26.9134,-82.0962,1
26.9172,-82.0786,1
26.9235,-80.8544,2
26.925,-82.3522,2
26.9294,-82.0456,20
26.9339,-80.0944,31
26.9422,-80.1909,1
26.9617,-82.3528,28
26.9678,-80.1289,4
26.9758,-82.0908,25
26.9938,-82.0964,1
26.9997,-82.1811,1
27.0067,-82.1472,1
27.0439,-82.2361,16
27.0592,-80.1367,9
27.0669,-81.3569,1
27.0994,-82.4544,22
27.0997,-82.4578,1
27.1064,-82.4468,1
27.1189,-82.4444,5
27.13,-80.8939,3
27.1501,-82.4807,1
27.1675,-80.2664,9
27.1958,-82.4906,4
27.1972,-80.2531,11
27.2156,-81.8586,7
27.227,-98.1442,1
27.2436,-80.83,12
27.2439,-80.8298,1
27.2542,-80.23,10
27.273,-80.3582,40
27.2928,-81.3631,6
27.2936,-80.3506,18
27.3017,-82.5517,5
27.3064,-98.6781,1
27.3067,-98.6784,1
27.3234,-82.5418,1
27.3361,-82.5308,81
27.3954,-82.5544,1
27.4117,-82.4285,6
27.4122,-82.6592,4
27.4242,-82.4772,1
27.4305,-82.4284,1
27.4431,-81.2539,1
27.4464,-80.3258,11
27.4645,-82.6725,1
27.4667,-82.7042,1
27.4683,-82.6994,1
27.4689,-82.6864,1
27.495,-82.7111,4
27.4953,-81.4411,8
27.4986,-82.575,39
27.5041,-82.7145,2
27.5061,-99.5072,11
27.5156,-97.8558,7
27.5211,-82.5725,2
27.5256,-99.4332,1
27.5425,-80.8145,1
27.5469,-81.8117,2
27.5713,-99.4359,1
27.5872,-82.4253,8
27.5905,-80.4065,3
27.5908,-80.3444,3
27.5956,-81.5064,4
27.6381,-81.8242,2
27.6383,-80.3975,30
27.639,-80.4609,1
27.6648,-81.5158,16
27.6742,-97.7483,1
27.6917,-82.7236,1
27.6948,-80.5438,1
27.7,-80.9044,3
27.7029,-82.5835,1
27.7164,-97.3288,3
27.7178,-82.3519,1
27.7206,-82.4333,3
27.7247,-82.7419,4
27.725,-82.7414,3
27.7456,-81.5308,1
27.7459,-81.5306,1
27.7519,-98.0694,7
27.7636,-98.2386,2
27.7689,-82.7692,2
27.7703,-82.7472,1
27.7706,-82.6794,67
27.7728,-82.4078,1
27.79,-97.6686,3
27.8003,-97.3961,58
27.8083,-82.8114,1
27.8161,-80.4708,8
27.8213,-82.7708,1
27.8258,-82.8292,1
27.8317,-81.5225,2
27.8336,-97.0608,5
27.8381,-80.4854,2
27.8394,-82.7914,9
27.8425,-82.6997,11
27.85,-82.175,2
27.8503,-82.1747,1
27.8533,-82.3828,4
27.8586,-80.4498,1
27.8603,-80.4473,2
27.8625,-82.8486,2
27.8633,-82.4995,2
27.8635,-97.6675,1
27.8658,-82.3267,8
27.8714,-81.7153,1
27.875,-82.8514,6
27.8764,-82.7779,1
27.8769,-97.3236,2
27.8775,-97.2114,3
27.8803,-80.5006,2
27.8825,-98.6175,2
27.8882,-82.336,1
27.89,-82.0317,1
27.8946,-82.8304,1
27.895,-81.9736,2
27.8953,-81.9734,1
27.8961,-81.8433,2
27.9011,-81.5861,27
27.9092,-97.1497,1
27.9092,-82.7875,15
27.9375,-82.2861,16
27.9456,-82.2581,9
27.9472,-82.4586,130
27.9485,-82.4591,1
27.9506,-82.4572,1
27.9564,-97.9367,1
27.962,-82.4438,1
27.9628,-82.0638,1
27.9656,-82.8003,35
27.9769,-82.8281,5
27.9833,-82.2758,3
27.9854,-81.765,1
27.9906,-82.6933,1
27.9939,-82.2197,2
27.9975,-82.4522,1
28.0033,-80.5658,1
28.0183,-82.1131,17
28.0194,-82.7719,9
28.0197,-81.611,1
28.0203,-97.0542,2
28.0219,-81.7331,12
28.0222,-81.6194,1
28.0222,-81.7329,1
28.0339,-82.6653,7
28.0342,-80.5889,12
28.035,-82.3894,2
28.0364,-97.5089,1
28.0392,-81.95,30
28.0408,-99.3542,3
28.0435,-82.4468,1
28.045,-82.6998,1
28.0587,-97.0341,1
28.0611,-97.0408,1
28.0611,-82.3025,5
28.0614,-82.3023,1
28.065,-81.7889,1
28.0651,-81.4968,1
28.0681,-80.5606,10
28.0778,-82.7639,15
28.0781,-82.7637,1
28.0833,-80.6083,31
28.0836,-80.6081,1
28.085,-80.6667,1
28.0853,-81.5122,1
28.0892,-80.5658,6
28.0911,-82.78,2
28.0917,-81.7236,1
28.1139,-81.6181,4
28.1142,-81.6179,1
28.1222,-82.3744,1
28.1356,-81.0764,2
28.1434,-81.4491,1
28.1458,-82.7569,10
28.1486,-80.5886,4
28.1489,-80.5884,1
28.1496,-82.5882,1
28.1508,-82.4617,6
28.1611,-81.6019,8
28.1758,-80.5903,12
28.1806,-82.6819,1
28.1822,-81.8242,5
28.1875,-82.7397,10
28.1899,-80.6005,1
28.1929,-80.611,1
28.1936,-82.5919,1
28.1981,-82.433,10
28.2333,-82.1814,3
28.2394,-82.3281,9
28.2439,-82.7194,26
28.2442,-82.7193,1
28.2486,-81.2814,19
28.2489,-81.2812,1
28.2706,-82.6745,1
28.2714,-82.7197,14
28.2803,-81.6081,1
28.2917,-81.4078,27
28.292,-81.4076,1
28.3083,-81.6176,1
28.3142,-80.682,1
28.3197,-80.6078,12
28.3244,-82.3372,1
28.325,-81.5333,2
28.3322,-98.1172,1
28.3506,-80.7256,5
28.3611,-80.6222,1
28.3624,-82.71,1
28.3634,-81.5425,1
28.3642,-82.6936,6
28.3644,-82.1961,10
28.37,-80.8015,2
28.3752,-81.5495,1
28.3829,-80.6826,1
28.3858,-80.7422,17
28.3883,-80.6036,1
28.3933,-81.5389,2
28.3936,-81.5387,1
28.4006,-97.7481,3
28.4044,-80.798,1
28.4056,-80.605,13
28.4319,-82.6644,1
28.4367,-99.2347,7
28.4414,-82.4572,1
28.46,-98.1822,2
28.4617,-98.5489,1
28.4653,-98.8106,1
28.4656,-82.1722,1
28.4769,-80.7887,2
28.4772,-81.9061,1
28.4805,-98.3503,1
28.4824,-82.2497,1
28.4832,-82.537,1
28.4953,-81.535,2
28.4956,-81.5348,1
28.5153,-82.5731,5
28.5381,-81.3794,225
28.5383,-81.3792,5
28.5389,-80.6722,14
28.5422,-81.4603,1
28.5452,-81.5188,1
28.5492,-81.7731,22
28.5544,-81.1067,1
28.555,-82.3881,13
28.5556,-82.4506,21
28.5578,-81.8514,1
28.565,-81.5864,5
28.5667,-81.2083,1
28.5678,-81.3461,1
28.5689,-81.5442,2
28.5729,-80.649,2
28.5742,-81.7464,1
28.5781,-81.8869,1
28.5828,-81.3399,1
28.5997,-81.3394,16
28.6,-81.6742,3
28.6119,-80.8078,12
28.615,-80.6944,1
28.625,-81.2148,1
28.6275,-81.3633,3
28.6417,-81.1236,2
28.6475,-96.8922,1
28.6489,-81.3514,1
28.6608,-81.3658,9
28.6647,-82.1131,3
28.665,-80.845,4
28.6672,-99.1703,1
28.6681,-81.2274,2
28.6697,-81.2083,6
28.67,-81.2081,1
28.6772,-99.8278,1
28.6775,-81.3281,8
28.6803,-81.5097,13
28.682,-81.2497,1
28.6906,-95.9672,1
28.6986,-81.3083,11
28.6994,-81.3269,1
28.7028,-81.3386,20
28.7078,-96.2172,1
28.7089,-100.499,4
28.7091,-100.5,1
28.7167,-81.7736,1
28.7368,-81.3038,1
28.7394,-81.1153,3
28.7452,-98.3054,1
28.7497,-82.2969,3
28.7556,-82.095,3
28.7572,-81.3394,1
28.7586,-81.3181,4
28.7811,-82.6153,4
28.7925,-81.4242,1
28.7928,-81.0594,1
28.8003,-81.2733,19
28.8022,-81.6447,4
28.8039,-81.7258,6
28.805,-97.0033,4
28.8075,-81.5639,1
28.8106,-81.8781,6
28.8108,-81.8779,1
28.835,-95.6644,3
28.8356,-82.3306,8
28.8458,-81.1628,1
28.8525,-81.6856,5
28.8617,-98.7061,1
28.865,-82.0392,1
28.8828,-81.3089,6
28.8831,-97.7128,1
28.885,-97.9008,1
28.8919,-99.0947,1
28.8997,-82.3747,4
28.9003,-81.2639,24
28.9022,-82.5928,4
28.9089,-97.8722,1
28.9167,-82.4583,3
28.9272,-82.0375,1
28.9333,-81.9486,1
28.9408,-99.8494,1
28.9431,-95.2975,1
28.9486,-81.2989,1
28.9539,-95.3594,4
28.9669,-98.4783,3
28.9783,-96.6458,3
28.9819,-81.9243,1
28.9825,-95.9692,3
28.9886,-80.9025,9
28.9972,-82.4708,1
29.0083,-82.035,1
29.0189,-81.9886,1
29.0197,-95.4194,1
29.0256,-80.9272,10
29.0258,-80.927,1
29.0283,-81.3031,10
29.0297,-82.7161,2
29.03,-82.6689,1
29.0336,-95.4342,6
29.0386,-95.6983,2
29.0425,-81.9294,1
29.0428,-81.9293,1
29.0442,-95.5689,1
29.0489,-82.4611,6
29.055,-82.0625,3
29.0558,-95.4097,1
29.0936,-97.2889,1
29.1194,-81.3515,1
29.1275,-103.243,2
29.1329,-80.9809,2
29.1333,-98.1558,1
29.1381,-80.9958,8
29.1383,-83.0353,3
29.1397,-98.905,1
29.1458,-82.4994,1
29.1656,-81.0047,2
29.1692,-95.4317,5
29.1758,-80.9831,2
29.1869,-89.9367,6
29.1869,-82.1403,47
29.1872,-82.1401,1
29.1894,-98.8622,3
29.1928,-80.9914,2
29.2094,-99.7858,3
29.2106,-81.0231,34
29.2108,-81.0228,1
29.2164,-82.0578,4
29.2296,-81.0108,4
29.2364,-89.9872,2
29.2389,-96.1997,1
29.2433,-81.0378,1
29.2545,-81.1153,1
29.2667,-98.7317,1
29.2672,-97.7642,1
29.2715,-95.8858,1
29.2769,-89.3547,3
29.2856,-81.0561,13
29.2892,-82.1119,2
29.2936,-82.1906,1
29.2947,-95.2786,1
29.3011,-94.7975,25
29.3103,-100.418,1
29.3105,-100.418,1
29.3114,-96.1025,1
29.3214,-103.616,2
29.3303,-99.2794,1
29.3472,-99.1411,1
29.3481,-95.0158,1
29.3517,-89.5242,1
29.3625,-100.896,9
29.3683,-94.9711,1
29.3778,-95.1056,4
29.3789,-90.26,1
29.3836,-94.9025,9
29.3842,-98.5811,2
29.3872,-82.4469,3
29.3928,-98.2369,2
29.3992,-95.8375,2
29.4075,-82.2978,1
29.4086,-81.2519,2
29.4117,-82.11,1
29.421,-98.5301,1
29.4233,-82.2169,2
29.4236,-95.2439,11
29.4239,-98.4933,173
29.4241,-98.4936,1
29.4248,-98.4275,1
29.4411,-83.2875,1
29.4419,-90.2992,1
29.4436,-96.9408,1
29.4439,-96.9411,1
29.4561,-81.2491,1
29.4569,-94.6394,5
29.4606,-95.0511,2
29.4658,-81.2581,3
29.4747,-82.86,2
29.4747,-81.1272,3
29.4803,-89.6939,1
29.495,-99.7122,1
29.495,-98.6183,1
29.5014,-97.4522,1
29.5072,-95.0947,9
29.5126,-82.4064,1
29.5144,-81.1447,1
29.5178,-98.3158,2
29.5292,-95.2008,6
29.5294,-95.201,1
29.5311,-96.0711,1
29.5324,-98.2802,1
29.5375,-95.1181,7
29.5422,-98.5244,1
29.5425,-95.0203,3
29.5425,-90.3381,4
29.5439,-98.9228,1
29.5444,-95.0908,1
29.5462,-98.3232,1
29.5519,-98.2694,2
29.5569,-95.8083,1
29.5588,-95.7699,1
29.5606,-104.372,2
29.5614,-98.2267,2
29.5615,-98.937,1
29.5633,-95.2858,10
29.5636,-95.286,1
29.5639,-95.0253,1
29.5667,-94.3933,1
29.5686,-97.9644,6
29.5722,-90.3817,2
29.5774,-98.4912,1
29.5778,-98.6894,1
29.5819,-95.7606,2
29.5847,-81.2081,22
29.5894,-96.9847,1
29.5917,-82.0875,1
29.5956,-90.7194,8
29.599,-95.1706,1
29.5993,-81.1889,1
29.6007,-95.1769,1
29.6044,-98.9428,1
29.6062,-82.3678,1
29.6131,-82.8178,1
29.615,-99.5267,1
29.6158,-95.5575,2
29.6183,-95.5375,2
29.6186,-95.5377,1
29.6194,-95.6347,6
29.6236,-81.8906,3
29.6342,-83.1253,1
29.6438,-84.913,9
29.6483,-81.6378,6
29.6486,-81.6376,1
29.6514,-82.325,50
29.6516,-82.3248,3
29.6539,-82.5233,1
29.6566,-103.523,1
29.6581,-81.5986,1
29.6619,-94.8897,1
29.6635,-85.3555,2
29.6656,-97.505,1
29.6656,-95.0192,3
29.6658,-95.0194,1
29.6694,-100.012,1
29.6708,-83.3878,3
29.6758,-89.4431,1
29.6803,-97.6472,1
29.6817,-96.9028,2
29.6861,-90.5467,1
29.6888,-95.4609,1
29.6897,-95.8994,3
29.6908,-95.2089,7
29.6931,-91.3019,1
29.6992,-91.2067,5
29.7028,-98.1242,11
29.7028,-96.7803,1
29.7064,-96.5394,3
29.7178,-81.5083,1
29.7194,-82.1394,1
29.7233,-98.9356,2
29.7256,-84.9833,3
29.7264,-99.0733,3
29.7272,-90.5989,1
29.7286,-99.7611,4
29.7288,-99.7615,1
29.7325,-81.8836,1
29.7353,-94.9772,17
29.7436,-98.4528,1
29.7512,-95.2606,1
29.7514,-82.425,2
29.7602,-95.3694,3
29.7631,-95.3631,307
29.7667,-92.975,1
29.7728,-94.6825,2
29.7755,-98.3737,1
29.7758,-95.1144,2
29.7856,-95.8242,39
29.7858,-82.0317,2
29.7933,-100.674,1
29.7944,-98.7317,4
29.7947,-98.732,1
29.7956,-90.8228,6
29.7958,-91.5014,1
29.7964,-99.2461,2
29.7975,-93.325,1
29.808,-84.8594,1
29.8119,-85.303,2
29.8156,-97.2183,1
29.8186,-95.0558,2
29.82,-94.3839,3
29.8236,-90.1401,1
29.8236,-90.475,2
29.8242,-83.595,2
29.8267,-82.5969,2
29.8311,-92.3,1
29.8415,-95.2558,1
29.8433,-82.4048,1
29.8453,-97.8406,1
29.8462,-95.6458,1
29.8478,-81.9619,1
29.8503,-81.2656,2
29.8531,-84.6644,1
29.8547,-89.9906,2
29.8601,-92.3814,1
29.8642,-82.1311,2
29.8681,-94.8325,1
29.875,-98.2622,7
29.8831,-97.9411,21
29.8897,-98.425,1
29.8913,-89.7574,1
29.8944,-81.3147,45
29.8956,-89.8978,1
29.8986,-93.9286,2
29.8992,-90.1003,1
29.9022,-90.3881,1
29.9025,-94.1623,1
29.9033,-90.0772,2
29.9053,-96.8764,1
29.9058,-90.1422,1
29.9074,-96.7816,1
29.91,-90.0325,1
29.9108,-91.6633,1
29.9117,-95.0619,6
29.9144,-90.0539,4
29.9231,-82.7139,3
29.9253,-95.515,1
29.9258,-94.2506,1
29.9272,-97.5642,1
29.9319,-90.3664,1
29.9328,-89.9497,1
29.9403,-91.0247,4
29.9425,-89.9633,2
29.9428,-90.3517,2
29.943,-90.3517,1
29.9439,-82.11,4
29.9447,-90.0467,1
29.9461,-95.3329,1
29.9478,-85.4181,2
29.9481,-93.9169,2
29.9544,-90.075,44
29.9547,-93.9314,1
29.9555,-89.9835,1
29.9574,-95.2224,1
29.9581,-92.0358,1
29.9591,-82.9282,1
29.96,-90.2156,4
29.9675,-98.9047,2
29.9677,-98.905,1
29.9689,-95.6969,12
29.9728,-98.7206,1
29.9742,-93.9922,3
29.9744,-92.1342,4
29.9767,-98.2656,2
29.9833,-94.2025,1
29.9839,-93.1292,1
29.9839,-90.1528,10
29.9841,-90.1529,1
29.9889,-97.8769,3
29.9911,-93.9583,5
29.9917,-81.6783,1
29.9939,-90.2417,10
29.9956,-97.4308,1
29.9958,-93.3419,1
29.9972,-98.0983,6
29.9986,-95.2619,9
29.9986,-95.1764,1
29.9988,-95.2622,1
29.9988,-95.1766,1
30.0033,-91.8186,5
30.0083,-97.1592,7
30.0225,-82.3397,1
30.0239,-93.8522,1
30.0261,-90.7131,1
30.0267,-95.8442,4
30.0269,-95.0856,5
30.0368,-84.3366,4
30.0372,-84.3878,1
30.0381,-82.9403,2
30.0464,-94.885,3
30.0472,-99.14,3
30.0472,-90.6897,1
30.0474,-99.1403,1
30.0478,-94.3356,1
30.0575,-95.1903,9
30.0578,-94.7953,1
30.0686,-81.8606,5
30.0702,-99.2546,1
30.0786,-85.5764,1
30.0797,-95.4169,21
30.085,-97.84,5
30.0858,-94.1017,13
30.0877,-94.2771,1
30.0883,-97.2844,1
30.0898,-95.9213,1
30.0928,-93.7364,5
30.0934,-81.719,3
30.0969,-95.6158,19
30.0972,-95.6161,1
30.0972,-96.0781,1
30.0974,-96.0783,1
30.0978,-98.4211,1
30.0991,-95.6158,1
30.0994,-91.99,1
30.1022,-95.2294,3
30.1103,-97.315,10
30.1125,-85.2006,3
30.1172,-83.5819,2
30.1258,-93.0797,1
30.1314,-94.0153,4
30.1389,-82.9519,3
30.1453,-95.7133,1
30.1492,-96.6858,1
30.1522,-94.7389,1
30.155,-95.2111,3
30.1578,-95.4892,11
30.1586,-85.6603,18
30.1658,-81.7067,9
30.1667,-96.3975,2
30.1669,-96.3977,1
30.1686,-93.3758,1
30.1708,-95.6822,1
30.1758,-84.3753,4
30.1764,-85.8056,26
30.1819,-96.5953,2
30.1894,-82.6394,7
30.19,-98.0864,6
30.1906,-93.5811,1
30.1925,-81.3708,2
30.2033,-93.8661,1
30.2044,-91.1972,1
30.2051,-90.1121,1
30.2092,-95.7506,4
30.2095,-84.1888,1
30.2106,-97.6544,1
30.2107,-81.5573,1
30.2139,-92.3744,1
30.2239,-92.0197,19
30.2244,-90.8689,1
30.2264,-93.2172,21
30.2272,-81.3803,2
30.2275,-85.025,1
30.2283,-88.0231,4
30.2328,-95.1608,3
30.2347,-92.2683,4
30.2353,-92.9214,4
30.2353,-96.3652,1
30.2359,-88.6699,1
30.2364,-93.3772,5
30.2367,-93.0136,2
30.2367,-92.5058,1
30.2383,-90.92,8
30.2394,-81.3858,6
30.2419,-93.2506,9
30.2453,-85.6483,4
30.2458,-87.7008,13
30.2464,-89.6111,2
30.2539,-85.9569,2
30.2553,-88.1097,4
30.2567,-82.9028,1
30.2602,-81.3922,2
30.2619,-97.734,1
30.2656,-94.1994,3
30.2669,-97.7428,214
30.2733,-91.8992,1
30.275,-98.8717,5
30.275,-89.7811,16
30.2752,-89.7812,1
30.2758,-82.1615,2
30.2767,-98.4117,1
30.2841,-81.3961,1
30.2867,-89.3761,2
30.2889,-91.2342,1
30.2914,-90.4019,1
30.2942,-87.5736,7
30.2944,-81.3933,17
30.2947,-82.9842,3
30.2975,-93.7433,1
30.3,-87.4275,1
30.3025,-93.1906,4
30.3025,-81.9756,1
30.3028,-90.9719,3
30.3061,-97.9524,1
30.3078,-104.019,2
30.3083,-97.9447,1
30.3086,-89.33,1
30.3088,-89.33,2
30.3117,-95.4558,13
30.3153,-93.6617,1
30.3156,-89.2475,5
30.3183,-86.1303,2
30.3185,-95.4627,1
30.3208,-86.1417,1
30.3306,-86.165,1
30.3311,-92.4956,1
30.3319,-81.6558,134
30.3322,-81.6556,1
30.3328,-87.1498,1
30.3333,-87.1375,4
30.3342,-81.3989,4
30.3406,-97.5567,3
30.3411,-95.0853,4
30.3458,-96.5281,2
30.3458,-91.7231,1
30.3489,-94.1778,1
30.3494,-97.37,3
30.3494,-92.6714,1
30.3503,-89.1528,7
30.3503,-83.9672,1
30.3535,-97.6961,1
30.3569,-87.1639,13
30.3571,-87.1639,1
30.3581,-90.0656,15
30.3583,-103.661,6
30.3656,-88.5561,4
30.3658,-88.5561,1
30.3672,-89.0928,20
30.3674,-89.0928,1
30.3678,-97.9914,4
30.3714,-94.3122,2
30.3728,-82.6231,1
30.3742,-86.3586,2
30.3758,-89.7483,2
30.382,-86.8624,5
30.3839,-87.275,2
30.3844,-81.9389,2
30.3856,-88.6117,4
30.3863,-87.2711,1
30.3864,-84.7981,1
30.3881,-95.6961,10
30.3933,-86.4958,20
30.3942,-91.2536,1
30.3958,-88.8853,9
30.3958,-86.2289,3
30.396,-88.8853,1
30.398,-86.5977,1
30.4014,-86.8636,15
30.4028,-92.215,2
30.4056,-86.6189,13
30.4064,-87.6836,7
30.4066,-87.6836,1
30.407,-87.6065,1
30.4089,-89.435,1
30.4092,-81.4274,1
30.4094,-88.9253,1
30.4097,-86.6631,2
30.4111,-88.8278,8
30.4114,-88.5344,1
30.4142,-87.5978,1
30.4151,-94.8873,1
30.4169,-97.9289,1
30.4189,-97.0114,3
30.4201,-86.617,2
30.4205,-97.9103,1
30.4211,-87.2169,57
30.4247,-95.4797,1
30.4261,-88.8908,1
30.4289,-90.5486,2
30.4314,-98.3444,2
30.4328,-93.9622,2
30.4369,-95.5985,2
30.4381,-84.2808,42
30.4382,-87.2225,1
30.4383,-84.2807,3
30.4386,-90.4414,2
30.4388,-90.4415,1
30.4392,-97.6197,5
30.4416,-84.2992,1
30.4434,-87.9923,1
30.4456,-86.5792,6
30.4503,-93.4331,1
30.4505,-93.4332,1
30.4506,-91.1544,36
30.4508,-84.0881,1
30.4511,-94.8431,1
30.4519,-91.21,1
30.4521,-86.6322,1
30.4525,-94.7686,1
30.4547,-90.5419,1
30.46,-97.9881,2
30.4636,-86.5533,1
